address,adm-fees,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude
Rua Noé Marques de Oliveira ,100.0,1,160000.0,2,63, Jaqueline, Belo Horizonte ,-19.8007451,-43.944172
"Rua Santa Rita Durão, 700 ",1200.0,3,1590000.0,4,130, Savassi, Belo Horizonte ,-19.9344756,-43.9346452
Rua Levindo Ignácio Ribeiro ,,6,680000.0,3,100, Santa Amélia, Belo Horizonte ,-19.8410077,-43.9762867
Avenida Mem de Sá ,347.0,1,360000.0,4,87, Santa Efigênia, Belo Horizonte ,-19.9178011,-43.9108554
"Rua Araribá, 336 ",310.0,1,95000.0,1,42, São Cristóvão, Belo Horizonte ,-19.9009944,-43.9475307
"Rua Coronel Antônio Pereira da Silva, 128 ",300.0,3,918800.0,2,124, Santa Efigênia, Belo Horizonte ,-19.924068,-43.9173719
Rua Santa Catarina ,1700.0,3,1580000.0,4,178, Lourdes, Belo Horizonte ,-19.9232479,-43.9438549
Rua Visconde de Taunay ,1.0,1,424900.0,2,156, Santa Mônica, Belo Horizonte ,-19.9281876,-43.9199884
Rua Pedro Natalício de Morais ,500.0,2,380000.0,3,90, Buritis, Belo Horizonte ,-19.9785725,-43.9726899
Rua Obi ,,3,4500.0,4,172, Betânia, Belo Horizonte ,-19.9634516,-43.9945422
Rua Roquete Mendonça ,,4,1580000.0,4,422, São José, Belo Horizonte ,-19.8609099,-43.9688852
"Rua Maracá, 418 ",250.0,1,235000.0,2,62, São Geraldo, Belo Horizonte ,-19.9013176,-43.8910372
Rua José Viola ,,6,1400000.0,5,290, Calafate, Belo Horizonte ,-19.9184204,-43.9682283
Rua Desembargador Teófilo ,,2,590000.0,3,180, Caiçaras, Belo Horizonte ,-19.9066637,-43.9619403
Rua Professor Pedro Alvarenga ,300.0,2,630000.0,4,135, Palmares, Belo Horizonte ,-19.8744461,-43.9350742
"Rua Montes Claros, 429 ",,2,990000.0,3,140, Carmo, Belo Horizonte ,-19.9434371,-43.9342094
"Rua Doutor Lucídio Avelar, 171 ",1700.0,3,980000.0,4,175, Buritis, Belo Horizonte ,-19.9714927,-43.9659325
Rua Doutor Juvenal dos Santos ,500.0,2,330000.0,3,100, Luxemburgo, Belo Horizonte ,-19.9508257,-43.9585445
Rua dos Timbiras ,692.0,1,530000.0,2,85, Lourdes, Belo Horizonte ,-19.9302789,-43.9251047
"Rua Desembargador Jorge Fontana, 450 ",,3,2300000.0,--,225, Belvedere, Belo Horizonte ,-19.9742039,-43.9395163
Rua Patagônia ,700.0,2,650000.0,2,66, Sion, Belo Horizonte ,-19.9592013,-43.9350687
"Rua Antônio Aleixo, 307 ",1677.0,4,1900000.0,4,138, Lourdes, Belo Horizonte ,-19.9328187,-43.9465711
"Rua Magnésio, 168 ",220.0,1,160000.0,2,47, Jonas Veiga, Belo Horizonte ,-19.9169627,-43.889908
"Rua Plutão, 39 ",1300.0,4,1590000.0,4,204, Santa Lúcia, Belo Horizonte ,-19.9666177,-43.9444697
"Avenida Otacílio Negrão de Lima, 1624 ",850.0,1,150220.0,1,23, Pampulha, Belo Horizonte ,-19.8609803,-43.9768403
Rua Manoel Miranda ,490.0,2,490000.0,3,112, União, Belo Horizonte ,-19.88648,-43.9199981
"Rua Professor Carlos Pereira da Silva, 670 ",,3,4750000.0,4,620, Belvedere, Belo Horizonte ,-19.968435,-43.9420157
"Rua Guaratinga, 42 ",700.0,2,840000.0,3,93, Sion, Belo Horizonte ,-19.9562056,-43.933038
Rua Francisco de Paula Castro ,440.0,1,550000.0,3,200, Cidade Nova, Belo Horizonte ,-19.8931254,-43.9252265
Rua Hermilo Alves ,300.0,2,500000.0,3,83, Santa Tereza, Belo Horizonte ,-19.915185,-43.9223514
"Rua São Gonçalo do Abaeté, 10 ",10.0,2,390000.0,2,105, Santa Branca, Belo Horizonte ,-19.8394322,-43.9702004
Rua Dores do Indaiá ,350.0,2,920000.0,4,180, Santa Tereza, Belo Horizonte ,-19.917043,-43.9133751
"Rua José Teófilo Marques, 111 ",450.0,2,380000.0,2,63, Buritis, Belo Horizonte ,-19.9744554,-43.9776988
"Rua Raimunda Simões da Silva, 01 ",580.0,3,778000.0,3,231, Manacás, Belo Horizonte ,-19.8969034,-43.9967754
"Rua Bernardo Guimarães, 2717 ",,2,699000.0,--,75, Santo Agostinho, Belo Horizonte ,-19.927333,-43.9477878
"Rua Pitangui, 1105 ",180.0,1,300000.0,2,55, Concórdia, Belo Horizonte ,-19.9023386,-43.9420716
Rua Nascimento Gurgel ,700.0,4,950000.0,3,217, Gutierrez, Belo Horizonte ,-19.9419884,-43.9582979
"Rua Delano Brochado Adjuto, 111 ",700.0,7,2980000.0,4,400, Buritis, Belo Horizonte ,-19.9829772,-43.9694058
"Rua Ulisses Marcondes Escobar, 370 ",400.0,2,450000.0,2,72, Buritis, Belo Horizonte ,-19.970196,-43.9695053
Rua Alagoas ,390.0,--,290000.0,2,55, Funcionários, Belo Horizonte ,-19.9314695,-43.9350021
Rua Princesa Isabel ,100.0,1,295000.0,3,85, Copacabana, Belo Horizonte ,-19.883784,-43.9351449
"Avenida Otacílio Negrão de Lima, 12000 ",,--,600000.0,--,1000, Pampulha, Belo Horizonte ,-19.8609803,-43.9768403
"Rua Porto, 935 ",150.0,1,190000.0,2,60, São Francisco, Belo Horizonte ,-18.5876329,-46.5075405
"Rua Pedro Moreira de Abreu, 66 ",850.0,4,1500000.0,4,200, Pampulha, Belo Horizonte ,-19.8746802,-43.9843937
"Rua Ipatinga, 0 ",809.0,2,700000.0,3,132, Anchieta, Belo Horizonte ,-19.9467188,-43.9253213
"Rua Jornalista Jair Silva, 380 ",1290.0,1,600000.0,3,110, Anchieta, Belo Horizonte ,-19.9466866,-43.9221579
Rua Junquilhos ,350.0,1,1300.0,3,100, Nova Suíssa, Belo Horizonte ,-19.9292527,-43.9730518
Rua Paulo Diniz Carneiro ,342.0,--,590000.0,3,140, Buritis, Belo Horizonte ,-19.9660931,-43.9657809
Rua dos Comanches ,150.0,1,185000.0,3,84, Santa Mônica, Belo Horizonte ,-19.8318594,-43.9772165
"Rua Fortunato Pinto Júnior, 105 ",,--,450000.0,--,380, Santa Amélia, Belo Horizonte ,-19.8384703,-43.972784
Rua Comendador Teixeira da Costa ,170.0,1,199000.0,2,45, Santa Amélia, Belo Horizonte ,-19.8349252,-43.9789221
"Rua Tomé de Souza, 950 ",683.0,2,1350000.0,2,72, Savassi, Belo Horizonte ,-19.9388244,-43.9274451
"Rua Juacema, 194 ",360.0,2,430000.0,3,80, Graça, Belo Horizonte ,-19.9031505,-43.9327628
"Rua Professor Moraes, 210 ",893.0,2,750000.0,3,95, Funcionários, Belo Horizonte ,-19.8624858,-43.9614177
Rua Ômega ,180.0,1,410000.0,3,100, Jardim América, Belo Horizonte ,-19.8985783,-43.9680708
"Avenida José de Oliveira Vaz, 203 ",800.0,2,795000.0,3,88, Buritis, Belo Horizonte ,-19.9820632,-43.9777833
Avenida Amazonas ,480.0,--,232000.0,3,110, Centro, Belo Horizonte ,-19.9379439,-43.9991336
Rua Curitiba ,2910.0,3,1550000.0,3,155, Lourdes, Belo Horizonte ,-19.9122312,-43.9396634
Rua Crúcis ,350.0,1,269000.0,2,65, Santa Lúcia, Belo Horizonte ,-19.9601589,-43.9458791
Rua Pedro Natalício de Morais ,600.0,2,450000.0,3,90, Buritis, Belo Horizonte ,-19.9785725,-43.9726899
Rua Maranhão ,3600.0,4,3700000.0,4,310, Funcionários, Sabará ,-19.9265829,-43.9240941
"Rua Teixeira de Freitas, 644 ",650.0,2,550000.0,3,105, Santo Antônio, Belo Horizonte ,-19.9473451,-43.9478337
"Rua Gávea, 74 ",,1,350000.0,2,75, Jardim América, Belo Horizonte ,-19.9386907,-43.9749731
Rua Santa Marta ,280.0,1,315000.0,3,80, Sagrada Família, Belo Horizonte ,-19.9094089,-43.9213537
Rua Josino de Brito ,,4,850000.0,4,250, Santa Amélia, Belo Horizonte ,-19.8468758,-43.9814581
Rua Aquidaban ,,3,850000.0,5,212, Padre Eustáquio, Belo Horizonte ,-19.9201258,-43.9718957
Rua dos Goitacazes ,380.0,2,1200000.0,4,249, Centro, Belo Horizonte ,-19.9222332,-43.9417274
Rua Antônio Aleixo ,2105.0,2,2600000.0,4,300, Lourdes, Belo Horizonte ,-19.9328187,-43.9465711
"Rua Senador Firmino, 597 ",450.0,1,390000.0,3,70, Ouro Preto, Belo Horizonte ,-19.875977,-43.9863117
Rua Monte Cassino ,370.0,1,420000.0,3,120, Santa Branca, Belo Horizonte ,-19.8387564,-43.9686102
Rua Senador Pompéo ,365.0,1,360000.0,3,90, Serra, Belo Horizonte ,-19.9361721,-43.9202723
Rua São Manoel ,400.0,2,670000.0,3,113, Floresta, Belo Horizonte ,-19.9079857,-43.9311743
"Rua Ocidental, 126 ",320.0,1,750.0,2,48, Serrano, Belo Horizonte ,-19.8859929,-44.0105181
"Rua Francisco Augusto Rocha, 101 ",423.0,1,330000.0,3,69, Planalto, Belo Horizonte ,-19.8259057,-43.9535056
Rua Doutor Cristiano Rezende ,,--,150000.0,2,31, Bonsucesso, Belo Horizonte ,-19.9756257,-43.9920905
Rua Guaicuí ,390.0,1,530000.0,4,137, Luxemburgo, Belo Horizonte ,-19.945592,-43.9511707
"Rua Paracatu, 1300 ",1290.0,3,1780000.0,4,175, Santo Agostinho, Belo Horizonte ,-19.9198913,-43.9512169
"Rua Francisco Magalhães Gomes, 0 ",,--,3256435.0,--,2736, Manacás, Belo Horizonte ,-19.893907,-43.99835
"Rua Pedra Bonita, 588 ",700.0,2,989000.0,4,200, Prado, Belo Horizonte ,-19.9323528,-43.9645172
"Rua Visconde de Taunay, 12 ",250.0,2,350000.0,3,87, Santa Mônica, Belo Horizonte ,-19.9281876,-43.9199884
Rua Maracanã ,340.0,1,350000.0,4,85, Santa Efigênia, Belo Horizonte ,-19.9203341,-43.9107911
Rua Genoveva de Souza ,,--,680000.0,--,400, Sagrada Família, Belo Horizonte ,-19.9067997,-43.9216393
Rua Dom Oscar Romero ,500.0,1,215000.0,3,78, Nova Gameleira, Belo Horizonte ,-19.9385354,-43.9916171
Rua Álvares de Azevedo ,300.0,2,730000.0,2,112, Floresta, Belo Horizonte ,-19.908646,-43.9397161
Rua Minas Novas ,1900.0,4,1500000.0,4,217, Cruzeiro, Belo Horizonte ,-19.9404018,-43.9274465
"Rua Aporé, 523 ",200.0,1,210000.0,2,48, Renascença, Belo Horizonte ,-19.8893743,-43.9544844
"Rua José Silva Passos, 300 ",,2,579900.0,3,96, Nova Vista, Belo Horizonte ,-19.8864022,-43.8921415
Rua da Paz ,,2,700000.0,4,165, Calafate, Belo Horizonte ,-20.0125574,-44.0197854
"Rua São Paulo, 1091 ",430.0,1,459000.0,1,35, Centro, Belo Horizonte ,-19.914782,-43.9388011
Rua Niáctor Andrade Pinto ,,4,1650000.0,5,325, Braúnas, Belo Horizonte ,-19.8436831,-44.0077366
"Avenida Flávio dos Santos, 250 ",350.0,2,520000.0,2,68, Floresta, Belo Horizonte ,-19.9143766,-43.9255042
Rua Artur de Sá ,,2,430000.0,2,65, União, Belo Horizonte ,-19.8775301,-43.9251297
Rua Maria do Carmo ,,2,485000.0,3,124, Miramar, Belo Horizonte ,-19.9918978,-44.0124253
"Rua Gonçalves Dias, 1316 ",1778.0,2,3100000.0,5,300, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407
Rua Santa Fé ,1100.0,3,1150000.0,4,140, Sion, Belo Horizonte ,-19.9063807,-43.9684112
Rua Doutor Helvécio Arantes ,650.0,2,777000.0,2,150, Luxemburgo, Belo Horizonte ,-19.9496535,-43.9574198
Rua Antônio José dos Santos ,,5,498000.0,2,360, Céu Azul, Belo Horizonte ,-19.8237748,-43.9965384
"Rua Bogotá, 383 ",250.0,1,295000.0,3,88, Jardim América, Belo Horizonte ,-19.9438425,-43.9747073
"Rua Riachuelo, 497 ",520.0,1,350000.0,3,82, Carlos Prates, Belo Horizonte ,-19.9144836,-43.9633155
"Rua André Fernandes, 153 ",450.0,2,469000.0,2,59, Nova Suíssa, Belo Horizonte ,-19.9322673,-43.9727305
Rua Desembargador Jorge Fontana ,3200.0,5,6000000.0,4,438, Belvedere, Belo Horizonte ,-19.9742039,-43.9395163
Rua Luz ,1700.0,4,2270000.0,4,150, Serra, Belo Horizonte ,-19.938519,-43.925898
Rua Montevidéu ,250.0,1,375000.0,3,97, Sion, Belo Horizonte ,-19.9510708,-43.9349719
"Avenida Otacílio Negrão de Lima, 13000 ",,13,2495000.0,5,367, Jardim Atlântico, Belo Horizonte ,-19.8609803,-43.9768403
Rua Senador Pompéo ,300.0,3,430000.0,3,120, Serra, Belo Horizonte ,-19.9361721,-43.9202723
Rua Elza Brandão Rodarte ,,4,1595000.0,4,182, Belvedere, Belo Horizonte ,-19.971633,-43.9410382
Rua da Bahia ,,--,90000.0,--,0, Centro, Belo Horizonte ,-19.9151776,-43.9347647
"Rua dos Aimorés, 318 ",1600.0,2,1490000.0,4,154, Funcionários, Belo Horizonte ,-19.9245137,-43.9538877
Rua Itaunense ,300.0,1,170000.0,2,50, Camargos, Belo Horizonte ,-19.9418456,-44.0166074
"Rua Palermo, 1615 ",,4,2200000.0,4,400, Bandeirantes, Belo Horizonte ,-19.8604695,-43.9902656
"Avenida Álvares Cabral, 600 ",200.0,1,480000.0,1,38, Lourdes, Belo Horizonte ,-19.9244866,-43.9354151
Rua das Amoreiras ,155.0,1,175000.0,2,45, Vila Clóris, Belo Horizonte ,-19.8979695,-44.0016374
"Avenida Augusto de Lima, 1105 ",480.0,--,190000.0,2,45, Barro Preto, Belo Horizonte ,-19.9230616,-43.9441556
Rua Doutor Alípio Goulart ,260.0,--,170000.0,2,42, Serra, Belo Horizonte ,-19.9385693,-43.9130062
Rua Castelo de Edimburgo ,450.0,3,1200000.0,4,256, Castelo, Belo Horizonte ,-19.8783474,-44.000258
"Rua Pedro Coelho Vergara, 001 ",,4,1198000.0,3,280, Paquetá, Belo Horizonte ,-19.8692444,-43.9916953
Rua Antônio Aleixo ,2105.0,3,2300000.0,4,335, Lourdes, Belo Horizonte ,-19.9328187,-43.9465711
"Rua Montes Claros, 429 ",443.0,2,1080000.0,3,140, Carmo, Belo Horizonte ,-19.9434371,-43.9342094
Rua Paracatu ,1268.0,3,1800000.0,4,175, Santo Agostinho, Belo Horizonte ,-19.9198913,-43.9512169
Rua Padre Quintiliano Borges ,50.0,1,245000.0,2,70, Santa Mônica, Belo Horizonte ,-19.8288319,-43.9740974
"Rua Patrocínio, 127 ",180.0,2,180000.0,2,45, Carlos Prates, Belo Horizonte ,-19.9159082,-43.9509694
Rua Geralda Marinho ,170.0,1,385000.0,2,95, São João Batista, Belo Horizonte ,-19.8262781,-43.9654164
Rua Horizonte ,350.0,1,380000.0,3,75, Santa Efigênia, Belo Horizonte ,-19.968443,-44.1916761
"Rua Adolfo Radice, 143 ",,4,5900000.0,6,690, Mangabeiras, Belo Horizonte ,-19.950526,-43.9185118
Rua Oswaldo Cruz ,900.0,3,940000.0,3,236, Nova Suíssa, Belo Horizonte ,-19.9290599,-43.9806507
"Rua Gonçalves Dias, 2429 ",1300.0,3,2700000.0,4,280, Santo Agostinho, Belo Horizonte ,-19.9311846,-43.9376407
"Rua Engenheiro Alberto Pontes, 498 ",1350.0,3,1299000.0,4,148, Buritis, Belo Horizonte ,-19.9689271,-43.9668895
"Avenida Nossa Senhora do Carmo, 1885 ",899.0,2,460000.0,2,142, Sion, Belo Horizonte ,-19.9461719,-43.9346105
Rua dos Tupis ,680.0,--,449000.0,3,90, Centro, Belo Horizonte ,-19.9205221,-43.9435645
Rua Lua ,,4,3929161.0,4,403, Santa Lúcia, Belo Horizonte ,-19.9699031,-43.9473786
"Rua Marechal Hermes, 505 ",950.0,1,500000.0,3,100, Gutierrez, Belo Horizonte ,-19.9371552,-43.9586943
Rua Professor Domício Murta ,600.0,2,480000.0,2,64, Ouro Preto, Belo Horizonte ,-19.873808,-43.9896407
Rua Itaí ,200.0,--,220000.0,3,60, Santa Efigênia, Belo Horizonte ,-19.9218382,-43.9101032
Avenida Protásio de Oliveira Penna ,580.0,2,670000.0,3,145, Buritis, Belo Horizonte ,-19.9785904,-43.9686159
Rua Centauro ,750.0,2,660000.0,3,200, Santa Lúcia, Belo Horizonte ,-19.9621168,-43.9456465
"Rua Jaboticabal, 236 ",,--,720000.0,4,320, Nova Granada, Belo Horizonte ,-19.9468426,-43.9704208
Rua Boa Esperança ,1600.0,6,2170000.0,4,256, Sion, Belo Horizonte ,-19.948816,-43.9329524
"Rua Pedro João Gustin, 2 ",320.0,4,2700000.0,4,400, Buritis, Belo Horizonte ,-19.9820801,-43.9718109
Rua Maranguape ,330.0,3,810000.0,3,148, Prado, Belo Horizonte ,-19.9273633,-43.9693562
Rua Joaquim Lustosa ,1650.0,3,4800.0,4,190, Sion, Belo Horizonte ,-19.9517307,-43.9242705
"Avenida Costa do Marfim, 333 ",340.0,1,350000.0,3,95, Estrela Dalva, Belo Horizonte ,-19.9643864,-43.9672873
Rua Bernardes Carvalho ,,7,799999.0,4,440, Santa Terezinha, Belo Horizonte ,-19.8700801,-44.0097569
Rua Tebas ,,2,490000.0,3,168, Vera Cruz, Belo Horizonte ,-19.909111,-43.8953684
Rua dos Goitacazes ,,--,90000.0,--,40, Centro, Belo Horizonte ,-19.9222332,-43.9417274
"Rua Felipe dos Santos, 760 ",1600.0,4,3150000.0,4,200, Lourdes, Belo Horizonte ,-19.9342841,-43.9462997
Rua Sabará ,,3,630000.0,5,360, Colégio Batista, Belo Horizonte ,-19.9055506,-43.9391392
"Rua Boreal, 56 ",300.0,1,300000.0,3,75, Caiçaras, Belo Horizonte ,-19.906458,-43.9787281
Rua Belfort Roxo ,593.0,2,360000.0,2,60, Nova Granada, Belo Horizonte ,-19.9427834,-43.9663408
Rua Tenente Garro ,517.0,1,535000.0,3,92, Santa Efigênia, Belo Horizonte ,-19.9257526,-43.9198081
Rua Bristol ,,1,239000.0,2,86, Europa, Belo Horizonte ,-19.7993439,-43.9703247
Rua Bernardo Guimarães ,,2,1498244.0,3,93, Funcionários, Belo Horizonte ,-19.927333,-43.9477878
Rua Matipó ,350.0,2,730000.0,4,160, Santo Antônio, Belo Horizonte ,-19.9473515,-43.9434703
"Rua Seritinga, 130 ",350.0,4,860000.0,3,165, Ipiranga, Belo Horizonte ,-19.8865478,-43.9319719
"Rua Juvenal Melo Senra, 409 ",1090.0,3,895000.0,3,100, Belvedere, Belo Horizonte ,-19.9726191,-43.9383825
"Rua Mercúrio, 30 ",,2,947000.0,1,220, Santa Lúcia, Belo Horizonte ,-19.9679489,-43.9500084
Rua Amapá ,500.0,2,555000.0,3,82, Serra, Belo Horizonte ,-19.9388968,-43.9198248
Rua Ubá ,,2,510000.0,3,80, Colégio Batista, Belo Horizonte ,-19.9102519,-43.9356369
Rua Professor Sylvio Barbosa ,,4,5900000.0,4,700, Belvedere, Belo Horizonte ,-19.9698085,-43.9381305
Rua Henrique Horta ,,2,380000.0,3,68, Planalto, Belo Horizonte ,-19.8365025,-43.9535441
Rua Castelo de Ajuda ,285.0,1,420000.0,3,45, Castelo, Belo Horizonte ,-19.8720674,-43.9959865
Rua Santa Catarina ,2662.0,3,2800000.0,4,250, Lourdes, Belo Horizonte ,-19.9232479,-43.9438549
Rua Estácio de Sá ,800.0,2,1200000.0,4,230, Gutierrez, Belo Horizonte ,-19.9359858,-43.9556544
Rua Cecília Fonseca Coutinho ,200.0,1,250000.0,2,53, Castelo, Belo Horizonte ,-19.8888222,-43.995234
"Rua Trindade, 1 ",,4,600000.0,5,300, Renascença, Belo Horizonte ,-19.8939171,-43.9404773
Rua São Joaquim ,400.0,2,417000.0,3,92, Sagrada Família, Belo Horizonte ,-19.8976312,-43.9209084
Rua São Miguel ,170.0,1,250000.0,3,63, Itapoã, Belo Horizonte ,-19.8431613,-43.956633
Rua São Tomáz de Aquino ,,2,585000.0,3,130, São Pedro, Belo Horizonte ,-19.9504807,-43.9400618
Rua Alvarenga Peixoto ,1698.0,3,1650000.0,4,147, Santo Agostinho, Belo Horizonte ,-19.929576,-43.9494157
Rua Paracatu ,2308.0,4,2600000.0,4,178, Santo Agostinho, Belo Horizonte ,-19.9198913,-43.9512169
Rua Clóvis Magalhães Pinto ,350.0,3,950000.0,3,145, Cidade Nova, Belo Horizonte ,-19.8926833,-43.9224655
Rua Campo Alegre ,,--,390000.0,4,108, Floresta, Belo Horizonte ,-19.9111119,-43.9258948
"Rua Ulisses Marcondes Escobar, 171 ",500.0,2,450000.0,3,178, Buritis, Belo Horizonte ,-19.970196,-43.9695053
Rua São Paulo ,1150.0,2,1290000.0,4,136, Lourdes, Belo Horizonte ,-19.914782,-43.9388011
"Rua dos Contadores, 275 ",,4,850000.0,4,228, Alípio de Melo, Belo Horizonte ,-19.8954868,-44.0008609
Rua Alagoas ,250.0,2,700000.0,2,52, Savassi, Belo Horizonte ,-19.9314695,-43.9350021
Rua Tenente Ricardo Guimarães ,,1,185000.0,3,74, Venda Nova, Belo Horizonte ,-19.8117188,-43.9797296
Rua Alvarenga Peixoto ,1150.0,2,1100000.0,3,102, Lourdes, Belo Horizonte ,-19.929576,-43.9494157
Rua Ulisses Marcondes Escobar ,250.0,2,355000.0,2,62, Buritis, Belo Horizonte ,-19.970196,-43.9695053
Rua Padre Willian Silva ,,2,740000.0,4,108, Planalto, Belo Horizonte ,-19.8279808,-43.9547206
Rua Clélia ,,3,790000.0,3,360, Sinimbu, Belo Horizonte ,-19.8236979,-43.9806853
"Rua dos Aimorés, 2277 ",550.0,3,3011000.0,3,288, Lourdes, Belo Horizonte ,-19.9245137,-43.9538877
Rua Planetóides ,,6,3800000.0,4,384, Santa Lúcia, Belo Horizonte ,-19.9659632,-43.9446008
"Rua João de Paula, 195 ",400.0,2,420000.0,3,105, Sagrada Família, Belo Horizonte ,-19.900775,-43.9182953
"Rua José Gaspar de Araújo, 170 ",970.0,3,1150000.0,4,221, Cidade Nova, Belo Horizonte ,-19.8839508,-43.9278124
Rua Tereza Mota Valadares ,800.0,3,950000.0,4,150, Buritis, Belo Horizonte ,-19.9709636,-43.9738009
"Rua João Gusman, 203 ",,1,160000.0,2,55, Jaqueline, Belo Horizonte ,-19.8051279,-43.9346897
"Rua Paulo Piedade Campos, 15 ",1100.0,2,830000.0,4,105, Estoril, Belo Horizonte ,-19.9616947,-43.9652056
Rua Santo Antônio do Monte ,379.0,2,599000.0,2,175, Santo Antônio, Belo Horizonte ,-19.9472748,-43.9410432
"Rua General Ephigênio Ruas Santos, 553 ",,4,1300000.0,4,343, Itapoã, Belo Horizonte ,-19.8409038,-43.9560366
"Rua Paracatu, 1474 ",2500.0,4,2950000.0,4,208, Santo Agostinho, Belo Horizonte ,-19.9198913,-43.9512169
"Rua Coração de Jesus, 535 ",,2,550000.0,4,191, Barreiro, Belo Horizonte ,-19.9213923,-43.8969323
"Rua Conselheiro Lafaiete, 240 ",250.0,1,295000.0,2,70, Sagrada Família, Belo Horizonte ,-19.9114276,-43.925375
Rua Teófilo Gomes ,,4,980000.0,3,120, Jaraguá, Belo Horizonte ,-19.8555904,-43.9515011
"Rua da Bahia, 2576 ",2200.0,3,1490000.0,3,116, Lourdes, Belo Horizonte ,-19.9151776,-43.9347647
"Rua Engenheiro Alberto Pontes, 460 ",1290.0,3,1250000.0,4,228, Buritis, Belo Horizonte ,-19.9689271,-43.9668895
Rua Teodomira Diniz Lara ,706.0,2,800000.0,3,151, Sagrada Família, Belo Horizonte ,-19.9046704,-43.9303113
Rua Corinto ,420.0,2,375000.0,3,80, Serra, Belo Horizonte ,-19.9396021,-43.914634
"Rua Elza Brandão Rodarte, 274 ",,3,3970000.0,4,377, Belvedere, Belo Horizonte ,-19.971633,-43.9410382
Rua Pimentel Barbosa ,420.0,3,590000.0,4,180, Calafate, Belo Horizonte ,-19.9268327,-43.9750569
"Rua Estácio de Sá, 400 ",350.0,2,630000.0,4,160, Gutierrez, Belo Horizonte ,-19.9359858,-43.9556544
"Avenida Portugal, 0 ",,2,790000.0,3,180, Jardim Atlântico, Belo Horizonte ,-19.8425871,-43.9698185
Avenida Presidente Tancredo Neves ,,--,420000.0,--,104, Castelo, Belo Horizonte ,-19.9043738,-43.9876431
Rua Alfenas ,450.0,2,3000.0,4,140, Cruzeiro, Belo Horizonte ,-19.9453381,-43.9237247
Rua Professor Magalhães Drumond ,698.0,3,1270000.0,3,160, Santo Antônio, Belo Horizonte ,-19.939075,-43.9428019
Rua Guarda Custódio ,,3,930000.0,4,155, Ouro Preto, Belo Horizonte ,-19.8712799,-43.9808309
Rua São Roque ,285.0,1,335000.0,3,84, Sagrada Família, Belo Horizonte ,-19.898824,-43.9193503
"Rua Alcina Lima Drummond, 34 ",,2,790000.0,3,200, Diamante, Belo Horizonte ,-19.9897151,-44.0210191
"Rua André Fernandes, 153 ",500.0,2,595000.0,3,76, Nova Suíssa, Belo Horizonte ,-19.9322673,-43.9727305
Rua Silva Xavier ,150.0,1,140000.0,2,52, Jardim Leblon, Belo Horizonte ,-19.8268583,-43.9868427
"Avenida Portugal, 10 ",,10,2800000.0,4,500, Jardim Atlântico, Belo Horizonte ,-19.8425871,-43.9698185
Rua Cachoeira de Minas ,336.0,2,560700.0,2,56, Gutierrez, Belo Horizonte ,-19.9465331,-43.9600379
Rua Shirley Regina das Chagas ,314.0,1,290000.0,2,53, Serrano, Belo Horizonte ,-19.8827174,-44.0070775
Rua Deputado José Raimundo ,100.0,2,540000.0,3,96, Dona Clara, Belo Horizonte ,-19.8624081,-43.9399473
"Rua Alessandra Salum Cadar, 920 ",340.0,1,240000.0,2,60, Buritis, Belo Horizonte ,-19.9760471,-43.9703167
Rua Polônia ,,2,500000.0,3,150, Parque Leblon, Belo Horizonte ,-19.8262206,-43.9922067
Rua Francisco Alves ,200.0,1,280000.0,3,74, Jardim Atlântico, Belo Horizonte ,-19.8446798,-43.9843062
Rua Herval ,,2,1250000.0,4,425, Serra, Belo Horizonte ,-19.9392933,-43.9189106
Rua Adolfo Pereira ,1200.0,3,1150000.0,4,200, Anchieta, Belo Horizonte ,-19.9490607,-43.921827
Rua Monte Alverne ,,3,595000.0,3,240, Santa Mônica, Belo Horizonte ,-19.8489071,-43.9292352
Avenida do Contorno ,480.0,1,1200.0,2,53, Floresta, Belo Horizonte ,-19.9156428,-43.9453796
"Rua Professor Kalman Sibalszky, 145 ",1030.0,3,1700000.0,3,200, Pampulha, Belo Horizonte ,-19.8408604,-43.9993629
"Avenida Protásio de Oliveira Penna, 50 ",660.0,3,690000.0,4,120, Buritis, Belo Horizonte ,-19.9785904,-43.9686159
"Avenida Professor Magalhães Penido, 378 ",,--,190000.0,1,19, São Luíz, Belo Horizonte ,-19.8551403,-43.9582535
Rua dos Timbiras ,633.0,1,850000.0,3,162, Lourdes, Belo Horizonte ,-19.9302789,-43.9251047
"Rua Nísio Batista de Oliveira, 400 ",350.0,1,1300.0,2,75, São Lucas, Belo Horizonte ,-19.9305865,-43.9131877
